location_name,date_reported,allbed_mean,allbed_lower,allbed_upper,ICUbed_mean,ICUbed_lower,ICUbed_upper,InvVen_mean,InvVen_lower,InvVen_upper,deaths_mean,deaths_lower,deaths_upper,admis_mean,admis_lower,admis_upper,newICU_mean,newICU_lower,newICU_upper,totdea_mean,totdea_lower,totdea_upper,bedover_mean,bedover_lower,bedover_upper,icuover_mean,icuover_lower,icuover_upper
Pennsylvania,7/11/2020,18.5067381,0,78.415,1.17585,0,9,0.645266667,0,5.2,0.215,0,1,0,0,0,0,0,0,3092.999,2355.95,3888.075,0,0,0,0,0,0
Pennsylvania,7/12/2020,15.51170714,0,70.005,0.81515,0,7,0.458566667,0,4,0.185,0,1,0,0,0,0,0,0,3093.184,2355.95,3889.075,0,0,0,0,0,0
Pennsylvania,7/13/2020,12.77850238,0,61.6,0.510083333,0,5.20125,0.28875,0,3,0.143,0,1,0,0,0,0,0,0,3093.327,2355.95,3890.075,0,0,0,0,0,0
Pennsylvania,7/14/2020,10.30183333,0,52.5,0.258966667,0,3.25,0.14445,0,1.75,0.106,0,1,0,0,0,0,0,0,3093.433,2355.95,3891.075,0,0,0,0,0,0
Pennsylvania,7/15/2020,8.15067381,0,45.22,0.112016667,0,1.6,0.0602,0,1,0.082,0,1,0,0,0,0,0,0,3093.515,2355.95,3892.075,0,0,0,0,0,0
Pennsylvania,7/16/2020,6.150307143,0,36.20125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3093.515,2355.95,3892.075,0,0,0,0,0,0
Pennsylvania,7/17/2020,4.5631,0,30.25208333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3093.515,2355.95,3892.075,0,0,0,0,0,0
Pennsylvania,7/18/2020,3.318233333,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3093.515,2355.95,3892.075,0,0,0,0,0,0
Pennsylvania,7/19/2020,2.259116667,0,19.50416667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3093.515,2355.95,3892.075,0,0,0,0,0,0
Pennsylvania,7/20/2020,1.419166667,0,13.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3093.515,2355.95,3892.075,0,0,0,0,0,0
Pennsylvania,7/21/2020,0.739983333,0,8.66875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3093.515,2355.95,3892.075,0,0,0,0,0,0
Pennsylvania,7/22/2020,0.330916667,0,4.66875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3093.515,2355.95,3892.075,0,0,0,0,0,0
Pennsylvania,7/23/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3093.515,2355.95,3892.075,0,0,0,0,0,0
Pennsylvania,7/24/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3093.515,2355.95,3892.075,0,0,0,0,0,0
Pennsylvania,7/25/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3093.515,2355.95,3892.075,0,0,0,0,0,0
Pennsylvania,7/26/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3093.515,2355.95,3892.075,0,0,0,0,0,0
Pennsylvania,7/27/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3093.515,2355.95,3892.075,0,0,0,0,0,0
Pennsylvania,7/28/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3093.515,2355.95,3892.075,0,0,0,0,0,0
Pennsylvania,7/29/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3093.515,2355.95,3892.075,0,0,0,0,0,0
Pennsylvania,7/30/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3093.515,2355.95,3892.075,0,0,0,0,0,0
Pennsylvania,7/31/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3093.515,2355.95,3892.075,0,0,0,0,0,0
Pennsylvania,8/1/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3093.515,2355.95,3892.075,0,0,0,0,0,0
Pennsylvania,8/2/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3093.515,2355.95,3892.075,0,0,0,0,0,0
Pennsylvania,8/3/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3093.515,2355.95,3892.075,0,0,0,0,0,0
Pennsylvania,8/4/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3093.515,2355.95,3892.075,0,0,0,0,0,0
Rhode Island,2/6/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhode Island,2/7/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhode Island,2/8/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhode Island,2/9/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhode Island,2/10/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhode Island,2/11/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhode Island,2/12/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhode Island,2/13/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhode Island,2/14/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhode Island,2/15/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhode Island,2/16/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhode Island,2/17/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhode Island,2/18/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhode Island,2/19/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhode Island,2/20/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhode Island,2/21/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhode Island,2/22/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhode Island,2/23/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhode Island,2/24/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhode Island,2/25/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhode Island,2/26/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhode Island,2/27/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhode Island,2/28/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhode Island,2/29/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhode Island,3/1/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhode Island,3/2/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhode Island,3/3/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhode Island,3/4/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhode Island,3/5/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhode Island,3/6/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhode Island,3/7/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhode Island,3/8/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhode Island,3/9/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhode Island,3/10/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhode Island,3/11/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhode Island,3/12/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhode Island,3/13/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhode Island,3/14/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhode Island,3/15/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhode Island,3/16/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhode Island,3/17/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhode Island,3/18/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhode Island,3/19/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhode Island,3/20/2020,0.0298,0,0,0.0075,0,0,0.0041,0,0,0,0,0,0.0298,0,0,0.0075,0,0,0,0,0,0,0,0,0,0,0
Rhode Island,3/21/2020,0.2006,0,2.6125,0.04685,0,0.70125,0.02515,0,0.4,0,0,0,0.1708,0,2.6,0.03935,0,0.60125,0,0,0,0,0,0,0,0,0
Rhode Island,3/22/2020,0.61425,0,6.35,0.14325,0,1.7,0.0806,0,0.85,0,0,0,0.41365,0,4.4,0.0964,0,0.95125,0,0,0,0,0,0,0,0,0
Rhode Island,3/23/2020,1.53495,0,13.20625,0.3599,0,3.30125,0.1958,0,1.75,0,0,0,0.9207,0,7.8025,0.21665,0,1.85,0,0,0,0,0,0,0,0,0
Rhode Island,3/24/2020,3.30065,0,21.55,0.78055,0,5.30125,0.4241,0,2.85,0,0,0,1.7657,0,9.3025,0.42065,0,2.35,0,0,0,0,0,0,0,0,0
Rhode Island,3/25/2020,6.16155,0,30.955,1.4539,0,7.4025,0.78935,0,4.05125,0,0,0,2.8609,0,11.65,0.67335,0,2.75,0,0,0,0,0,0,0,0,0
Rhode Island,3/26/2020,10.18925,0,41.62,2.4064,0,9.9525,1.30785,0,5.25125,0,0,0,4.0277,0,12.80375,0.9525,0,3.10125,0,0,0,0,0,0,0,0,0
Rhode Island,3/27/2020,15.52785,0,54.60125,3.66075,0,13.1,1.98225,0,7.05375,0,0,0,5.3386,0,15.25375,1.25435,0,3.60125,0,0,0,0,0,0,0,0,0
Rhode Island,3/28/2020,22.77025,0,72.8275,5.36125,0,17.15375,2.90025,0,9.3525,0,0,0,7.2496,0,19.555,1.7077,0,4.75,0,0,0,0,0,0,0,0,0
Rhode Island,3/29/2020,32.09955,0,93.00375,7.53695,0,21.7025,4.07155,0,11.95125,0.01,0,0,9.3666,0,22.90625,2.213,0,5.55125,0.01,0,0,0,0,0,0,0,0
Rhode Island,3/30/2020,43.55825,0,118.80125,10.1654,0,26.905,5.4921,0,14.45,0.065,0,1,11.55855,0,25.92,2.72095,0,6.30125,0.075,0,1,0,0,0,0,0,0
Rhode Island,3/31/2020,57.5362,0,143.70375,13.32085,0,31.805,7.2016,0,17.50125,0.158,0,1,14.2385,0,30.15375,3.36645,0,7.35,0.233,0,2,0,0,0,0,0,0
Rhode Island,4/1/2020,73.94035,1.93375,173.80375,16.89435,0.35,37.0075,9.1364,0.24875,20.25125,0.274,0,1,16.93755,1.3,35.40875,3.98745,0.29875,8.3,0.507,0,3,0,0,0,0,0,0
Rhode Island,4/2/2020,92.78835,3.88375,204.1,20.8667,0.8,43.50375,11.2811,0.4975,23.6,0.389,0,1,19.72155,1.95,37.90125,4.63675,0.44875,9.1,0.896,0,4,0,0,0,0,0,2.50375
Rhode Island,4/3/2020,114.79175,12.32625,241.7775,25.4078,2.885,51.1625,13.72065,1.5475,27.9025,0.559,0,2,23.24025,6.49375,44.35125,5.4808,1.29875,10.4,1.455,0,6,0,0,0,0,0,10.1625
Rhode Island,4/4/2020,139.86785,20.44625,281.555,30.47735,4.45,58.65375,16.4772,2.44875,31.9,0.771,0,2,26.76485,7.3475,48.85125,6.31105,1.6475,11.8,2.226,0,8,0,0,0,0,0,17.65375
Rhode Island,4/5/2020,168.2027,29.53375,326.96375,36.01315,6.49875,66.85125,19.4793,3.8475,36.25,0.999,0,2,30.7455,8.045,53.9025,7.2311,1.84875,12.95,3.225,0,10,0,0,0,0,0,25.85125
Rhode Island,4/6/2020,199.6928,40.27875,372.11,42.00365,9.29875,75.25125,22.70525,5.09875,40.65125,1.256,0,3,34.74245,10.09,58.6,8.18725,2.2975,14.05125,4.481,0,13,0,0,0,1.00365,0,34.25125
Rhode Island,4/7/2020,234.2062,54.47125,419.44375,48.45335,12.6875,82.95625,26.1898,7.14375,45.00125,1.556,0,3,38.81585,13.8925,61.8025,9.15245,3.25,15.00125,6.037,0,16,0,0,0,7.45335,0,41.95625
Rhode Island,4/8/2020,271.34325,72.24375,466.98625,55.22265,17.05,90.95625,29.8552,8.99,49.5,1.865,0,4,42.8842,16.94875,63.75125,10.1162,3.95,15.40125,7.902,0,20,0,0,0,14.22265,0,49.95625
Rhode Island,4/9/2020,310.9261,90.5475,516.03125,62.37125,20.995,98.95,33.71575,11.4975,53.60125,2.216,0,4,46.9254,18.65,68.4675,11.1146,4.79625,16.6,10.118,0,24,0,0,0,21.37125,0,57.95
Rhode Island,4/10/2020,352.60855,113.7925,560.67125,69.77345,26.04875,107.1525,37.70865,14.585,57.755,2.618,1,5,50.7399,23.195,72.7525,12.01485,5.34875,17.4025,12.736,1,29,0,0,0,28.77345,0,66.1525
Rhode Island,4/11/2020,395.38065,138.83625,605.60375,77.05865,30.54375,113.30125,41.64445,17.1375,61.3,3.069,1,5,53.8427,26.785,72.60375,12.7367,6.25,17.5,15.805,2,34,0,0,0,36.05865,0,72.30125
Rhode Island,4/12/2020,439.09415,169.42875,651.44625,84.27175,36.44125,119.1,45.49985,19.95,64.3025,3.525,1,6,57.2397,32.825,75.60125,13.49565,7.79875,18.05,19.33,3,40,0,0,0,43.27175,0,78.1
Rhode Island,4/13/2020,482.957,199.89125,689.67875,91.23905,43.34875,123.85375,49.2379,23.69625,67.25,4.002,1,7,60.0974,34.84875,77.3025,14.17515,8.44875,18.4525,23.332,4,47,0,0,0,50.23905,2.34875,82.85375
Rhode Island,4/14/2020,525.97525,240.98875,728.71625,97.69575,50.19875,127.95125,52.73315,27.59625,69.75,4.532,2,7,62.05325,39.52875,78.50375,14.61735,9.09875,19.15,27.864,6,54,0,0,0,56.69575,9.19875,86.95125
Rhode Island,4/15/2020,567.22415,277.9625,760.90625,103.529,56.6425,131.9525,55.87885,30.8425,71.50125,5.03,2,7,63.42955,42.7475,80.5075,14.9495,10.1,19.35,32.894,8,61,0,0,0,62.529,15.6425,90.9525
Rhode Island,4/16/2020,606.2992,323.0725,790.4225,108.6484,64.63125,135.20375,58.64105,35.2375,72.805,5.517,2,8,64.4485,47.7475,79.05125,15.21015,11.05,19.1,38.411,10,69,0,0,0,67.6484,23.63125,94.20375
Rhode Island,4/17/2020,642.7279,374.7675,814.465,112.9071,74.1825,136.25,60.9298,40.235,73.65375,5.981,3,8,65.04265,49.94625,79.9575,15.3491,11.5,19.3,44.392,13,77,0,0,19.465,71.9071,33.1825,95.25
Rhode Island,4/18/2020,675.22695,414,829.75125,116.16085,79.45,137.15,62.7017,43.74,74.15125,6.437,3,8,64.72395,50.39875,79.50125,15.24205,11.55,19.25125,50.829,16,85,0,0,34.75125,75.16085,38.45,96.15
Rhode Island,4/19/2020,703.8975,457.45,845.8125,118.62715,87.1825,138.1525,64.0455,46.94375,74.60125,6.864,4,9,64.33135,49.24625,80.10625,15.1749,11.45,19.35125,57.693,20,94,0,0,50.8125,77.62715,46.1825,97.1525
Rhode Island,4/20/2020,727.34135,506.745,860.5175,120.00945,94.05,137.70875,64.8239,51.045,74.705,7.212,4,9,62.9006,45.39875,77.9,14.8543,10.65,18.85,64.905,24,103,0,0,65.5175,79.00945,53.05,96.70875
Rhode Island,4/21/2020,745.9245,552.13125,864.655,120.42195,97.2,137.70375,65.0697,52.45,74.75125,7.518,5,9,61.64495,45.14875,77.5025,14.57605,10.4,18.65,72.423,29,112,0,0,69.655,79.42195,56.2,96.70375
Rhode Island,4/22/2020,758.7298,596.31125,865.43,119.7797,97.55,137.5525,64.7169,52.04875,74.25125,7.737,5,9,59.27225,40.35,76.71,13.9697,9.5475,18.3,80.16,34,121,0,0,70.43,78.7797,56.55,96.5525
Rhode Island,4/23/2020,766.2072,624.22625,868.955,118.3479,93.24125,137.1,63.94445,50.84875,73.9025,7.889,6,9,57.16475,37.05,74.30125,13.5134,8.59875,17.90125,88.049,40,130,0,0,73.955,77.3479,52.24125,96.1
Rhode Island,4/24/2020,768.63265,641.28125,868.9,116.133,88.99625,136.85125,62.7452,47.9975,73.8025,7.995,6,9,55.15925,35.04,73.5,12.98765,8.25,17.70625,96.044,46,139,0,0,73.9,75.133,47.99625,95.85125
Rhode Island,4/25/2020,765.5639,631.8925,867.50375,113.15365,82.54125,135.51375,61.14155,45.25,73.205,8.007,7,9,52.46965,31.3975,71.65375,12.37325,7.25,17.3,104.051,53,148,0,0,72.50375,72.15365,41.54125,94.51375
Rhode Island,4/26/2020,757.9764,605.8,860.56875,109.6257,77.1475,134.90125,59.21865,42.2475,72.70625,7.951,6,9,49.9005,28.79875,70.0025,11.72265,6.55,16.70125,112.002,59,157,0,0,65.56875,68.6257,36.1475,93.90125
Rhode Island,4/27/2020,745.2863,578.7275,857.735,105.5112,70.94875,133.055,56.99355,38.39875,71.85,7.833,6,9,47.00475,26.0475,67.50875,11.06075,6.05,16.2525,119.835,65,166,0,0,62.735,64.5112,29.94875,92.055
Rhode Island,4/28/2020,728.34775,539.5775,854.75375,101.0706,65.5875,130.055,54.57465,35.55,70.5525,7.668,6,9,44.25295,23.74,66.955,10.4224,5.6,16.05125,127.503,71,175,0,0,59.75375,60.0706,24.5875,89.055
Rhode Island,4/29/2020,707.90645,503.67875,850.275,96.31865,59.39875,127.555,52.0025,32.24875,68.605,7.419,5,9,41.6592,20.85,63.75125,9.8376,4.85,15.25,134.922,76,184,0,0,55.275,55.31865,18.39875,86.555
Rhode Island,4/30/2020,685.01885,472.0825,839.3,91.6154,54.4475,124.70125,49.4749,29.94625,67.3025,7.192,5,9,39.31785,19.59875,61.6525,9.2836,4.4,14.65125,142.114,81,193,0,0,44.3,50.6154,13.4475,83.70125
Rhode Island,5/1/2020,659.64525,437.81875,828.56,86.7658,49.69875,122.355,46.8667,27.295,65.4525,6.916,5,9,36.8562,16.94625,60.4025,8.6868,3.99875,14.3,149.03,86,202,0,0,33.56,45.7658,8.69875,81.355
Rhode Island,5/2/2020,631.9621,404.59,812.99875,81.837,45.1975,119.65625,44.2065,24.7,64.105,6.6,4,9,34.1962,14.7975,56.45,8.07565,3.49875,13.4,155.63,90,211,0,0,17.99875,40.837,4.1975,78.65625
Rhode Island,5/3/2020,602.99855,375.03375,797.45,76.96675,40.94875,113.6575,41.591,22.15,61.7025,6.287,4,8,31.853,13.19875,52.1625,7.52195,3.04875,12.75125,161.917,94,219,0,0,2.45,35.96675,0,72.6575
Rhode Island,5/4/2020,573.1184,341.395,784.3225,72.2725,37.13625,110.4075,39.054,20.0975,59.655,5.955,4,8,29.7916,12.74875,51.11125,7.0483,2.94875,12.0525,167.872,98,227,0,0,0,31.2725,0,69.4075
Rhode Island,5/5/2020,542.96695,316,763.35625,67.69545,33.2475,106.70375,36.56265,17.99875,56.91375,5.619,3,8,27.60165,10.69875,48.40875,6.508,2.35,11.35,173.491,101,235,0,0,0,26.69545,0,65.70375
Rhode Island,5/6/2020,512.34115,281.23875,742.75875,63.23875,29.7475,101.3175,34.16965,15.9975,54.805,5.294,3,8,25.3743,7.3975,45.6525,5.9858,1.69875,10.90125,178.785,104,243,0,0,0,22.23875,0,60.3175
Rhode Island,5/7/2020,482.3656,252.85625,716.495,58.9602,26.6975,96.11875,31.85725,14.3,52.10125,4.982,3,7,23.6093,6.65,43.35125,5.57395,1.59875,10.55,183.767,107,250,0,0,0,17.9602,0,55.11875
Rhode Island,5/8/2020,452.8125,229.37125,696.8025,54.81365,23.4975,92.005,29.6184,12.54625,49.4625,4.677,2,7,21.78605,6.39875,41.10625,5.14945,1.4,10.05125,188.444,109,257,0,0,0,13.81365,0,51.005
Rhode Island,5/9/2020,423.9085,207.7925,668.95125,50.90055,21.29625,86.725,27.48435,11.45,47.15125,4.344,2,7,20.3001,6,39.30375,4.7892,1.34875,9.4,192.788,111,264,0,0,0,9.90055,0,45.725
Rhode Island,5/10/2020,396.13925,188.0475,632.2975,47.22385,18.99875,82.05625,25.48505,10.24875,44.17,4.033,2,7,18.7409,5.7,36.46,4.41605,1.24875,8.70125,196.821,113,271,0,0,0,6.22385,0,41.05625
Rhode Island,5/11/2020,369.59625,168.44,603.60125,43.8158,17.0475,77.555,23.6352,9.2475,41.8,3.803,2,6,17.50705,5.99875,34.2525,4.12935,1.25,8.3,200.624,115,277,0,0,0,2.8158,0,36.555
Rhode Island,5/12/2020,344.4599,152.1425,576.76875,40.6003,15.3,74.4125,21.91475,8.2,40.30875,3.526,2,6,16.2897,5.75,33.45625,3.85305,1.2,7.95,204.15,117,283,0,0,0,0,0,33.4125
Rhode Island,5/13/2020,320.58205,137.235,554.4775,37.61345,13.9925,70.95625,20.2992,7.44875,38.60875,3.246,1,6,14.9443,5.29875,30.8,3.53865,1.05,7.3525,207.396,118,289,0,0,0,0,0,29.95625
Rhode Island,5/14/2020,298.3445,123.7975,527.5575,34.9283,12.49875,67.00625,18.83265,6.74875,36.15375,3.005,1,5,14.0754,0,29.55375,3.31665,0,7.10125,210.401,119,294,0,0,0,0,0,26.00625
Rhode Island,5/15/2020,277.0159,107.14625,496.4025,32.3546,10.89875,62.55875,17.4412,5.65,33.95375,2.769,1,5,12.82065,0,28.25125,3.01185,0,6.8,213.17,120,299,0,0,0,0,0,21.55875
Rhode Island,5/16/2020,257.05585,93.1325,466.0125,30.0102,8.84625,57.75125,16.17565,4.64875,31.55125,2.602,1,5,11.9546,0,27.45125,2.8107,0,6.3,215.772,121,304,0,0,0,0,0,16.75125
Rhode Island,5/17/2020,238.5059,78.9825,441.015,27.82265,6.9,54.55625,14.9966,3.65,29.75125,2.405,1,4,11.0951,0,25.10125,2.6112,0,5.95,218.177,122,308,0,0,0,0,0,13.55625
Rhode Island,5/18/2020,221.0624,66.245,417.87625,25.79095,5.14875,51.9025,13.90065,2.74875,28,2.217,1,4,10.12645,0,23.25,2.39675,0,5.75125,220.394,123,312,0,0,0,0,0,10.9025
Rhode Island,5/19/2020,204.4903,54.63625,398.97125,23.82895,3.24875,50.00875,12.83185,1.8,26.6025,2.074,1,4,9.16535,0,22.80125,2.17805,0,5.25,222.468,124,316,0,0,0,0,0,9.00875
Rhode Island,5/20/2020,188.5423,44.08125,374.01625,21.8273,1.74875,46.45875,11.7529,0.9,24.65375,1.923,1,4,7.9423,0,20.25625,1.8591,0,4.95125,224.391,125,320,0,0,0,0,0,5.45875
Rhode Island,5/21/2020,173.80605,36.2925,347.2,20.0011,0,42.805,10.78805,0,22.955,1.793,0,4,7.23645,0,19.9,1.71985,0,4.9,226.184,125,324,0,0,0,0,0,1.805
Rhode Island,5/22/2020,159.83725,30.345,326.12125,18.20295,0,40.75125,9.829,0,22.2525,1.646,0,3,6.50805,0,19.20125,1.52465,0,4.7,227.83,125,327,0,0,0,0,0,0
Rhode Island,5/23/2020,146.9161,25.245,309.45,16.58915,0,38.30125,8.9588,0,20.755,1.527,0,3,5.91915,0,18.85125,1.40465,0,4.55125,229.357,125,330,0,0,0,0,0,0
Rhode Island,5/24/2020,134.60565,19.54125,292.88375,15.00595,0,37.05125,8.108,0,19.8525,1.405,0,3,5.2364,0,17.10125,1.2348,0,4.05,230.762,125,333,0,0,0,0,0,0
Rhode Island,5/25/2020,123.2857,14.59625,275.99625,13.548,0,34.90375,7.3198,0,18.85125,1.308,0,3,4.88315,0,16.50125,1.1583,0,3.95,232.07,125,336,0,0,0,0,0,0
Rhode Island,5/26/2020,112.68415,8.79375,263.3225,12.20065,0,32.85125,6.5952,0,17.7025,1.188,0,3,4.5058,0,15.5,1.0557,0,3.70125,233.258,125,339,0,0,0,0,0,0
Rhode Island,5/27/2020,103.09625,4.4925,252.5275,11.04815,0,30.85375,5.97225,0,16.7025,1.05,0,2,4.37695,0,14.1525,1.03315,0,3.35,234.308,125,341,0,0,0,0,0,0
Rhode Island,5/28/2020,94.6723,0,238.9625,10.1757,0,29.80125,5.4883,0,16,0.938,0,2,4.21635,0,13.3075,0.9939,0,3.35,235.246,125,343,0,0,0,0,0,0
Rhode Island,5/29/2020,86.98235,0,221.505,9.44265,0,27.85875,5.09115,0,15.10125,0.839,0,2,4.16175,0,12.35,0.99325,0,3,236.085,125,345,0,0,0,0,0,0
Rhode Island,5/30/2020,80.3937,0,206.44875,8.8969,0,25.90125,4.79875,0,14.05,0.749,0,2,4.1484,0,11.5,0.9826,0,2.95,236.834,125,347,0,0,0,0,0,0
Rhode Island,5/31/2020,74.44055,0,193.81625,8.4317,0,24.20375,4.5468,0,12.90125,0.677,0,2,4.0251,0,11.35375,0.9417,0,2.80125,237.511,125,349,0,0,0,0,0,0
Rhode Island,6/1/2020,69.23505,0,182.8525,8.12795,0,22.00875,4.3799,0,11.9025,0.625,0,2,3.9748,0,11.80125,0.93455,0,2.8,238.136,125,351,0,0,0,0,0,0
Rhode Island,6/2/2020,64.6508,0,168.50625,7.86115,0,20.3075,4.23175,0,10.80125,0.573,0,2,3.80155,0,11.00375,0.89315,0,2.75125,238.709,125,353,0,0,0,0,0,0
Rhode Island,6/3/2020,60.5316,0,156.11,7.62045,0,18.40125,4.10095,0,10.05125,0.547,0,2,3.4874,0,10.80125,0.81675,0,2.75,239.256,125,355,0,0,0,0,0,0
Rhode Island,6/4/2020,57.00935,0,147.05,7.33715,0,17.75,3.95775,0,9.9,0.532,0,2,3.23425,0,10.6025,0.75225,0,2.65,239.788,125,357,0,0,0,0,0,0
Rhode Island,6/5/2020,53.61295,0,141.10125,7.0116,0,17.3,3.78845,0,9.55,0.519,0,1,2.82365,0,10.40125,0.66845,0,2.55125,240.307,125,358,0,0,0,0,0,0
